tempo_s,amplitude
0.332500,-1.1117
0.332625,0.5395
0.332750,-0.2965
0.332875,0.9638
0.333000,-0.0429
0.333125,1.1396
0.333250,-0.5493
0.333375,0.5303
0.333500,0.3419
0.333625,-0.2303
0.333750,0.9491
0.333875,1.2413
0.334000,0.4078
0.334125,-0.0866
0.334250,-1.5425
0.334375,1.5311
0.334500,0.3646
0.334625,0.3568
0.334750,-1.2459
0.334875,0.5874
0.335000,-0.0246
0.335125,0.1381
0.335250,-0.2648
0.335375,0.7667
0.335500,-1.1672
0.335625,-0.6022
0.335750,0.9641
0.335875,-1.5704
0.336000,0.8167
0.336125,-0.9454
0.336250,-0.3040
0.336375,-0.0690
0.336500,1.0398
0.336625,-0.9658
0.336750,-1.5877
0.336875,-0.9461
0.337000,0.9984
0.337125,-2.2385
0.337250,-0.9137
0.337375,-0.7245
0.337500,0.9070
0.337625,-2.1744
0.337750,-0.5988
0.337875,0.0390
0.338000,-0.2685
0.338125,0.2424
0.338250,-0.4719
0.338375,-0.0686
0.338500,-0.1469
0.338625,-0.3954
0.338750,-0.7802
0.338875,-0.4954
0.339000,-0.9590
0.339125,-1.0207
0.339250,1.0479
0.339375,0.3214
0.339500,0.0066
0.339625,0.3063
0.339750,-0.5445
0.339875,0.3957
0.340000,1.4964
0.340125,1.9206
0.340250,0.8343
0.340375,1.1559
0.340500,-0.1599
0.340625,1.8309
0.340750,0.9278
0.340875,0.9534
0.341000,0.4042
0.341125,-1.1990
0.341250,0.7849
0.341375,1.5587
0.341500,-0.2923
0.341625,2.0885
0.341750,1.3976
0.341875,-0.2183
0.342000,0.6134
0.342125,0.5145
0.342250,0.7025
0.342375,-0.5095
0.342500,-0.0539
0.342625,0.1075
0.342750,0.8972
0.342875,0.2056
0.343000,0.7727
0.343125,0.1274
0.343250,-0.3195
0.343375,0.6309
0.343500,-0.3369
0.343625,-0.2891
0.343750,0.5200
0.343875,0.6042
0.344000,0.1556
0.344125,-0.7525
0.344250,-0.5707
0.344375,0.1461
0.344500,0.1308
0.344625,-0.6524
0.344750,0.1885
0.344875,-0.7370
0.345000,0.9293
0.345125,0.2622
0.345250,0.3830
0.345375,-0.0675
0.345500,-0.8745
0.345625,-0.5958
0.345750,0.9884
0.345875,-0.3351
0.346000,-0.2241
0.346125,-0.2910
0.346250,-1.5332
0.346375,-1.1008
0.346500,-0.8723
0.346625,0.0389
0.346750,-0.4817
0.346875,0.0863
0.347000,-0.0113
0.347125,-0.4835
0.347250,-0.8258
0.347375,-1.8526
0.347500,-0.0880
0.347625,0.1538
0.347750,0.3024
0.347875,-0.5736
0.348000,-1.2482
0.348125,-0.1916
0.348250,-1.0791
0.348375,-0.8447
0.348500,0.3482
0.348625,-1.2207
0.348750,0.7520
0.348875,0.1008
0.349000,1.1015
0.349125,0.9693
0.349250,0.3393
0.349375,0.3842
0.349500,-0.1913
0.349625,1.8414
0.349750,0.9330
0.349875,1.5294
0.350000,0.3698
0.350125,0.9942
0.350250,-1.5751
0.350375,0.7336
0.350500,-0.0483
0.350625,1.5454
0.350750,1.2239
0.350875,-0.7530
0.351000,-0.0462
0.351125,-0.3016
0.351250,0.7950
0.351375,0.2547
0.351500,-0.7180
0.351625,-0.7110
0.351750,0.6406
0.351875,0.6774
0.352000,-0.1477
0.352125,0.4573
0.352250,0.9768
0.352375,-1.2047
0.352500,0.3640
0.352625,-0.1046
0.352750,0.1376
0.352875,-1.4955
0.353000,-1.3529
0.353125,-0.4882
0.353250,-1.0665
0.353375,-1.0607
0.353500,0.6989
0.353625,0.2763
0.353750,0.7700
0.353875,-0.3610
0.354000,1.1193
0.354125,-1.0639
0.354250,0.3453
0.354375,0.5578
0.354500,-1.3417
0.354625,1.4230
0.354750,-0.4240
0.354875,0.3347
0.355000,0.8442
0.355125,-0.4298
0.355250,-0.6247
0.355375,-0.8968
0.355500,-0.2738
0.355625,-0.5498
0.355750,-2.3489
0.355875,0.4269
0.356000,0.0421
0.356125,-1.2817
0.356250,-0.2491
0.356375,-0.9289
0.356500,-0.9280
0.356625,-0.6337
0.356750,-1.0952
0.356875,-0.6288
0.357000,-0.4756
0.357125,-0.7439
0.357250,-1.4118
0.357375,-0.9180
0.357500,-0.0352
0.357625,0.0925
0.357750,-0.6814
0.357875,0.9444
0.358000,0.2392
0.358125,-0.2472
0.358250,-0.3361
0.358375,1.1838
0.358500,0.4782
0.358625,0.1804
0.358750,0.9613
0.358875,0.6410
0.359000,0.2581
0.359125,-0.5929
0.359250,2.2454
0.359375,0.9123
0.359500,1.1087
0.359625,0.9869
0.359750,-0.7503
0.359875,1.1104
0.360000,-0.1088
0.360125,0.4020
0.360250,0.8258
0.360375,0.4747
0.360500,0.4384
0.360625,-0.2151
0.360750,0.7616
0.360875,0.2352
0.361000,0.8292
0.361125,-0.5404
0.361250,-0.3366
0.361375,-1.0145
0.361500,0.8176
0.361625,0.6713
0.361750,1.1884
0.361875,0.4920
0.362000,-0.4234
0.362125,-0.2688
0.362250,-0.8981
0.362375,-0.1907
0.362500,0.0234
0.362625,0.9909
0.362750,-1.0684
0.362875,0.1455
0.363000,2.0345
0.363125,-0.0520
0.363250,-0.7922
0.363375,-1.2739
0.363500,-0.6775
0.363625,-0.9500
0.363750,-1.0275
0.363875,-0.3498
0.364000,-0.1503
0.364125,-0.5673
0.364250,0.9232
0.364375,0.2780
0.364500,-1.1535
0.364625,0.8555
0.364750,-2.1688
0.364875,-0.3195
0.365000,-0.7224
0.365125,-0.6877
0.365250,-1.5729
0.365375,-0.9175
0.365500,-1.7284
0.365625,0.2936
0.365750,-1.5175
0.365875,-1.3791
0.366000,-0.5443
0.366125,-1.2694
0.366250,-1.3329
0.366375,-0.1950
0.366500,-0.1030
0.366625,-1.1939
0.366750,-0.1032
0.366875,-0.0423
0.367000,-0.3343
0.367125,0.3372
0.367250,0.4721
0.367375,0.7104
0.367500,-1.4890
0.367625,-0.2445
0.367750,0.8580
0.367875,1.0954
0.368000,0.7858
0.368125,1.4719
0.368250,0.9957
0.368375,1.3603
0.368500,-1.3215
0.368625,0.9413
0.368750,1.5875
0.368875,0.6619
0.369000,-0.1789
0.369125,1.3413
0.369250,0.4335
0.369375,-0.3726
0.369500,0.4280
0.369625,0.6197
0.369750,-0.2237
0.369875,-2.0383
0.370000,-1.4279
0.370125,-0.4411
0.370250,0.6445
0.370375,0.1717
0.370500,-0.5500
0.370625,1.0371
0.370750,0.5406
0.370875,0.1749
0.371000,-1.6327
0.371125,-0.1442
0.371250,-0.5656
0.371375,0.5889
0.371500,-0.2876
0.371625,-1.7614
0.371750,-1.2589
0.371875,-1.3771
0.372000,-0.4689
0.372125,-0.3988
0.372250,-0.2909
0.372375,-0.1794
0.372500,-1.0906
0.372625,-0.3800
0.372750,-0.2052
0.372875,0.6063
0.373000,-0.3558
0.373125,0.3920
0.373250,-1.0834
0.373375,-0.5648
0.373500,-1.2044
0.373625,0.9285
0.373750,-1.1446
0.373875,0.0967
0.374000,-1.0425
0.374125,-0.4311
0.374250,-1.6404
0.374375,-0.4927
0.374500,0.1059
0.374625,-0.8158
0.374750,-0.5464
0.374875,-0.2987
0.375000,-0.1149
0.375125,0.7596
0.375250,0.3264
0.375375,-0.6232
0.375500,-0.4217
0.375625,-0.6822
0.375750,-1.4881
0.375875,-0.3404
0.376000,-0.6902
0.376125,-2.3160
0.376250,0.8367
0.376375,0.1093
0.376500,-0.3101
0.376625,0.3663
0.376750,-0.2450
0.376875,2.2042
0.377000,0.3056
0.377125,0.6665
0.377250,0.0785
0.377375,-0.6650
0.377500,0.1434
0.377625,0.4636
0.377750,0.7642
0.377875,0.2118
0.378000,0.2666
0.378125,-0.9505
0.378250,-0.0419
0.378375,0.8639
0.378500,-0.0090
0.378625,0.8729
0.378750,0.7545
0.378875,0.3780
0.379000,-0.4653
0.379125,0.4724
0.379250,1.0666
0.379375,1.8242
0.379500,-0.2753
0.379625,-0.2816
0.379750,0.8699
0.379875,0.3038
0.380000,0.2153
0.380125,2.3478
0.380250,0.3839
0.380375,0.7206
0.380500,0.8650
0.380625,0.3380
0.380750,0.5837
0.380875,1.3555
0.381000,-0.3396
0.381125,0.3745
0.381250,-0.3645
0.381375,0.5182
0.381500,0.1119
0.381625,-0.3749
0.381750,-0.5858
0.381875,-0.4082
0.382000,-1.7330
0.382125,0.1706
0.382250,-0.3732
0.382375,-0.6394
0.382500,-0.9220
0.382625,0.4507
0.382750,-2.0603
0.382875,0.9469
0.383000,0.1381
0.383125,1.3039
0.383250,-0.6714
0.383375,-1.2045
0.383500,0.8471
0.383625,1.6271
0.383750,0.3070
0.383875,0.0355
0.384000,1.5982
0.384125,-2.6629
0.384250,0.9863
0.384375,-1.4518
0.384500,-0.4659
0.384625,-0.4053
0.384750,0.0835
0.384875,-1.3050
0.385000,-0.3428
0.385125,-0.3149
0.385250,0.8103
0.385375,-0.3698
0.385500,-0.1809
0.385625,-0.1154
0.385750,-0.4287
0.385875,0.1363
0.386000,1.4582
0.386125,1.2963
0.386250,0.3924
0.386375,1.7067
0.386500,0.3184
0.386625,0.7264
0.386750,0.5070
0.386875,0.4143
0.387000,-0.4244
0.387125,0.4606
0.387250,0.0218
0.387375,1.1394
0.387500,0.6813
0.387625,0.1923
0.387750,1.1492
0.387875,-0.3610
0.388000,-0.7715
0.388125,-0.1804
0.388250,0.8020
0.388375,0.4544
0.388500,1.6464
0.388625,-1.1875
0.388750,0.1218
0.388875,0.1272
0.389000,1.3308
0.389125,-1.2362
0.389250,-0.0861
0.389375,0.6926
0.389500,1.7995
0.389625,0.3508
0.389750,-0.0904
0.389875,0.6593
0.390000,-0.0471
0.390125,-0.3474
0.390250,-0.1055
0.390375,-0.1114
0.390500,0.8396
0.390625,-0.3463
0.390750,0.3171
0.390875,0.5076
0.391000,-0.7938
0.391125,-0.1005
0.391250,-1.6013
0.391375,-0.4418
0.391500,0.1937
0.391625,0.3027
0.391750,-1.9525
0.391875,-0.5002
0.392000,1.4197
0.392125,-0.2765
0.392250,0.1654
0.392375,-0.4113
0.392500,0.0691
0.392625,0.0842
0.392750,-1.2132
0.392875,0.0989
0.393000,-1.2787
0.393125,0.9627
0.393250,1.1346
0.393375,-0.5634
0.393500,0.5346
0.393625,-0.5968
0.393750,-1.7389
0.393875,-1.0607
0.394000,-1.3576
0.394125,-0.5529
0.394250,-0.2827
0.394375,-0.4163
0.394500,-0.6536
0.394625,-0.7772
0.394750,-1.5182
0.394875,0.2469
0.395000,0.3753
0.395125,0.6443
0.395250,0.1582
0.395375,1.4077
0.395500,0.1350
0.395625,0.3551
0.395750,1.4710
0.395875,-0.3098
0.396000,-0.4085
0.396125,-0.1569
0.396250,0.2278
0.396375,0.0128
0.396500,-0.6950
0.396625,1.2854
0.396750,0.7519
0.396875,0.2938
0.397000,-0.6001
0.397125,-0.2083
0.397250,-0.9602
0.397375,0.8559
0.397500,0.5209
0.397625,1.7728
0.397750,0.2457
0.397875,0.9240
0.398000,0.0254
0.398125,-0.2852
0.398250,0.8174
0.398375,-0.9267
0.398500,0.5772
0.398625,-0.3947
0.398750,0.5045
0.398875,-1.7231
0.399000,-1.5045
0.399125,0.2222
0.399250,0.2423
0.399375,0.2462
0.399500,-0.0444
0.399625,-0.7563
0.399750,-1.1271
0.399875,-0.3618
0.400000,-0.7121
0.400125,-0.1272
0.400250,0.7535
0.400375,-0.3015
0.400500,-0.2805
0.400625,0.3066
0.400750,-0.1417
0.400875,0.3489
0.401000,-0.2048
0.401125,0.6279
0.401250,0.2084
0.401375,-0.3592
0.401500,-0.3392
0.401625,-0.4390
0.401750,-0.0431
0.401875,-1.9236
0.402000,-0.8922
0.402125,-0.8782
0.402250,-1.4369
0.402375,1.2653
0.402500,-0.1382
0.402625,-1.2236
0.402750,-1.6714
0.402875,-0.7683
0.403000,-2.0597
0.403125,1.1983
0.403250,-1.6275
0.403375,-1.1222
0.403500,-0.8934
0.403625,-0.1967
0.403750,-1.5467
0.403875,-0.0652
0.404000,0.2309
0.404125,0.0454
0.404250,0.3339
0.404375,1.2438
0.404500,1.5298
0.404625,1.6225
0.404750,1.9844
0.404875,0.6628
0.405000,0.7125
0.405125,0.9275
0.405250,1.7091
0.405375,-1.1273
0.405500,0.8053
0.405625,0.2674
0.405750,-0.0799
0.405875,-0.5830
0.406000,1.1181
0.406125,0.0347
0.406250,0.1320
0.406375,-0.1865
0.406500,0.7505
0.406625,1.0780
0.406750,-0.3521
0.406875,1.1521
0.407000,0.8268
0.407125,0.4916
0.407250,0.2688
0.407375,0.9538
0.407500,-0.4125
0.407625,0.8013
0.407750,0.1113
0.407875,0.8618
0.408000,-0.4919
0.408125,0.8849
0.408250,-0.6148
0.408375,-1.3322
0.408500,-0.1612
0.408625,0.0785
0.408750,-0.5325
0.408875,1.8540
0.409000,-1.3769
0.409125,-0.3222
0.409250,1.3381
0.409375,-1.9424
0.409500,-0.6455
0.409625,-0.1979
0.409750,-0.4567
0.409875,-0.1867
0.410000,0.4798
0.410125,-0.8730
0.410250,-1.2359
0.410375,-0.1346
0.410500,-0.2617
0.410625,-0.7826
0.410750,-1.7286
0.410875,-0.0253
0.411000,0.1505
0.411125,-0.3844
0.411250,0.8973
0.411375,-0.4332
0.411500,-0.5724
0.411625,-1.2883
0.411750,-0.0726
0.411875,-1.6321
0.412000,-1.7116
0.412125,-0.7414
0.412250,-0.1584
0.412375,-1.3497
0.412500,-0.6544
0.412625,-0.7503
0.412750,0.0869
0.412875,0.9508
0.413000,-1.1797
0.413125,-1.0791
0.413250,0.4693
0.413375,0.1097
0.413500,0.7896
0.413625,0.1822
0.413750,-0.3541
0.413875,0.5811
0.414000,1.0693
0.414125,0.1540
0.414250,0.7638
0.414375,0.7679
0.414500,-0.0771
0.414625,1.8522
0.414750,0.8751
0.414875,0.6647
0.415000,0.5531
0.415125,1.9474
0.415250,-0.6727
0.415375,-0.7301
0.415500,0.1353
0.415625,0.5079
0.415750,1.0739
0.415875,-0.9132
0.416000,0.4888
0.416125,0.0116
0.416250,1.1661
0.416375,1.7674
0.416500,0.4354
0.416625,1.8404
0.416750,-0.9957
0.416875,0.0242
0.417000,0.8005
0.417125,-0.0504
0.417250,-0.8987
0.417375,-0.2995
0.417500,-0.1716
0.417625,-0.7747
0.417750,0.0072
0.417875,0.9873
0.418000,0.2548
0.418125,0.3360
0.418250,-1.0366
0.418375,-0.5500
0.418500,-1.3105
0.418625,-0.3602
0.418750,1.4437
0.418875,0.0834
0.419000,0.5884
0.419125,0.0626
0.419250,0.4369
0.419375,0.0458
0.419500,-0.3443
0.419625,-1.5109
0.419750,-0.1092
0.419875,-0.5110
0.420000,-0.1674
0.420125,0.0415
0.420250,0.9998
0.420375,-0.7229
0.420500,-0.6200
0.420625,0.4104
0.420750,-1.3783
0.420875,-1.0956
0.421000,0.2608
0.421125,-0.8631
0.421250,-0.6733
0.421375,-0.6126
0.421500,-1.4826
0.421625,-0.0452
0.421750,0.1091
0.421875,-0.1548
0.422000,-0.2040
0.422125,-0.2603
0.422250,-0.6473
0.422375,-1.4379
0.422500,0.4679
0.422625,0.0493
0.422750,0.4385
0.422875,0.4100
0.423000,0.3176
0.423125,-0.1508
0.423250,0.2345
0.423375,0.4521
0.423500,0.7067
0.423625,-1.2866
0.423750,1.6284
0.423875,0.8973
0.424000,0.0246
0.424125,0.7738
0.424250,0.9826
0.424375,-0.0176
0.424500,1.6325
0.424625,-0.0308
0.424750,0.1681
0.424875,-0.7187
0.425000,0.6574
0.425125,0.5017
0.425250,0.5786
0.425375,-0.1355
0.425500,-0.0763
0.425625,-0.1929
0.425750,-0.4029
0.425875,-1.3620
0.426000,-0.3630
0.426125,-0.9787
0.426250,-0.7384
0.426375,-0.8736
0.426500,-0.7342
0.426625,0.3757
0.426750,0.8860
0.426875,-0.1022
0.427000,-0.3873
0.427125,-0.1515
0.427250,0.3230
0.427375,-1.0785
0.427500,1.0426
0.427625,-0.6053
0.427750,-0.3532
0.427875,-0.1562
0.428000,-0.5772
0.428125,0.4055
0.428250,-1.3039
0.428375,-0.4824
0.428500,-0.4448
0.428625,1.5311
0.428750,-0.5165
0.428875,0.5945
0.429000,-0.9031
0.429125,-1.4257
0.429250,-0.5410
0.429375,-1.3631
0.429500,0.0971
0.429625,-0.8623
0.429750,-0.5006
0.429875,0.2333
0.430000,-1.5958
0.430125,-1.5762
0.430250,-0.2960
0.430375,-0.6945
0.430500,-0.8401
0.430625,-1.5455
0.430750,-0.5436
0.430875,-0.4454
0.431000,-0.9361
0.431125,-1.3820
0.431250,0.6854
0.431375,0.0387
0.431500,0.6373
0.431625,-0.6297
0.431750,-0.6499
0.431875,-0.6526
0.432000,0.9671
0.432125,1.5304
0.432250,-0.0753
0.432375,-0.1177
0.432500,1.3141
0.432625,1.6349
0.432750,0.3295
0.432875,1.8109
0.433000,0.8317
0.433125,-1.1423
0.433250,0.1862
0.433375,-0.2900
0.433500,0.6228
0.433625,-0.8861
0.433750,-0.0256
0.433875,-0.1798
0.434000,-0.3916
0.434125,-0.0350
0.434250,-0.2944
0.434375,-0.0868
0.434500,0.1574
0.434625,0.0656
0.434750,-0.7936
0.434875,0.5817
0.435000,0.7580
0.435125,0.0183
0.435250,0.3537
0.435375,0.4796
0.435500,-0.7538
0.435625,1.3236
0.435750,0.3603
0.435875,-0.2080
0.436000,0.8206
0.436125,0.0651
0.436250,-0.3073
0.436375,-0.8367
0.436500,1.4258
0.436625,-0.0749
0.436750,0.4188
0.436875,-0.9197
0.437000,1.3928
0.437125,0.0115
0.437250,0.2093
0.437375,0.2134
0.437500,0.0743
0.437625,-0.1909
0.437750,-0.1694
0.437875,0.5844
0.438000,-0.5434
0.438125,1.0199
0.438250,-0.6476
0.438375,0.1645
0.438500,1.2230
0.438625,-0.0013
0.438750,-1.1088
0.438875,-0.3582
0.439000,-0.4550
0.439125,-0.8827
0.439250,0.1577
0.439375,-0.2084
0.439500,-1.7646
0.439625,-2.4058
0.439750,-0.3574
0.439875,-0.8838
0.440000,-0.4067
0.440125,0.0396
0.440250,0.3288
0.440375,-1.2133
0.440500,-0.4143
0.440625,-0.7744
0.440750,0.0794
0.440875,-0.9194
0.441000,0.5987
0.441125,0.7301
0.441250,0.2692
0.441375,-0.2622
0.441500,0.5708
0.441625,1.1357
0.441750,0.8512
0.441875,0.7482
0.442000,-0.1233
0.442125,-0.2684
0.442250,-0.0331
0.442375,0.6411
0.442500,1.1161
0.442625,0.7255
0.442750,0.9380
0.442875,-0.4934
0.443000,-0.0024
0.443125,0.8983
0.443250,0.7146
0.443375,-0.7298
0.443500,-0.3565
0.443625,1.0772
0.443750,-0.6492
0.443875,0.9818
0.444000,0.5338
0.444125,0.1352
0.444250,-0.0174
0.444375,-0.1936
0.444500,1.0868
0.444625,1.2525
0.444750,0.6876
0.444875,0.2618
0.445000,-0.0146
0.445125,0.2510
0.445250,0.5346
0.445375,1.0781
0.445500,-1.7854
0.445625,-0.7330
0.445750,-0.8289
0.445875,-0.1705
0.446000,0.4020
0.446125,-0.5393
0.446250,0.2102
0.446375,-2.2025
0.446500,-0.4451
0.446625,-0.3250
0.446750,-1.8505
0.446875,-0.5832
0.447000,0.0037
0.447125,-0.8821
0.447250,0.1432
0.447375,-0.0853
0.447500,-0.7070
0.447625,-0.6620
0.447750,-0.0880
0.447875,0.6165
0.448000,0.1236
0.448125,-0.4463
0.448250,-1.5825
0.448375,-0.4147
0.448500,-0.3476
0.448625,-1.1648
0.448750,-0.2640
0.448875,-1.3763
0.449000,-0.3303
0.449125,-1.1002
0.449250,-0.1394
0.449375,-1.2755
0.449500,-0.5254
0.449625,1.1741
0.449750,-0.1032
0.449875,-1.8300
0.450000,-2.1625
0.450125,-0.4817
0.450250,-1.6436
0.450375,-1.7808
0.450500,0.1911
0.450625,-0.0944
0.450750,-0.8660
0.450875,2.0110
0.451000,1.5319
0.451125,0.4549
0.451250,0.4891
0.451375,0.6617
0.451500,0.6170
0.451625,0.4691
0.451750,0.9993
0.451875,0.2897
0.452000,-0.7024
0.452125,0.0063
0.452250,-0.6377
0.452375,-0.1637
0.452500,0.2629
0.452625,1.2854
0.452750,0.9818
0.452875,0.6652
0.453000,0.9409
0.453125,-0.0759
0.453250,-1.0244
0.453375,0.4913
0.453500,-0.2001
0.453625,0.6542
0.453750,-0.1032
0.453875,1.3713
0.454000,-0.7163
0.454125,0.6024
0.454250,-0.8786
0.454375,-0.3755
0.454500,-1.2350
0.454625,1.1156
0.454750,0.2429
0.454875,0.1108
0.455000,-1.6139
0.455125,0.4576
0.455250,-0.9627
0.455375,-0.4633
0.455500,0.9562
0.455625,0.1617
0.455750,-1.9116
0.455875,0.7783
0.456000,-0.8454
0.456125,0.5053
0.456250,0.2955
0.456375,-0.0628
0.456500,-0.2539
0.456625,-0.5158
0.456750,-0.1383
0.456875,-0.1786
0.457000,-1.0119
0.457125,0.0762
0.457250,-0.8505
0.457375,0.5353
0.457500,-0.1822
0.457625,0.3075
0.457750,0.1100
0.457875,-0.5137
0.458000,0.5295
0.458125,-0.7169
0.458250,-0.3803
0.458375,-1.5147
0.458500,-1.3726
0.458625,1.1767
0.458750,-0.9979
0.458875,0.1833
0.459000,-0.9475
0.459125,1.2841
0.459250,1.0979
0.459375,0.7547
0.459500,-1.0991
0.459625,0.7085
0.459750,-0.7502
0.459875,2.0931
0.460000,1.1497
0.460125,1.3109
0.460250,2.7270
0.460375,1.0956
0.460500,2.5228
0.460625,0.9340
0.460750,-0.7573
0.460875,-0.1325
0.461000,1.4558
0.461125,1.6278
0.461250,1.1292
0.461375,0.5362
0.461500,0.0508
0.461625,0.0280
0.461750,-0.5113
0.461875,-0.4565
0.462000,0.6671
0.462125,-0.3977
0.462250,-0.4637
0.462375,0.8589
0.462500,0.4416
0.462625,-0.8549
0.462750,0.5009
0.462875,0.2602
0.463000,1.2077
0.463125,-0.3609
0.463250,-1.0252
0.463375,0.6405
0.463500,0.0778
0.463625,-0.5844
0.463750,1.5237
0.463875,-0.0906
0.464000,0.8866
0.464125,-0.2237
0.464250,0.1413
0.464375,-0.2744
0.464500,0.0187
0.464625,-0.3147
0.464750,0.0199
0.464875,-1.0537
0.465000,-0.7762
0.465125,-0.6889
0.465250,0.7201
0.465375,-0.0490
0.465500,0.3088
0.465625,-0.9724
0.465750,-0.0552
0.465875,0.4948
0.466000,0.5603
0.466125,-0.9311
0.466250,-0.7987
0.466375,0.1952
0.466500,1.0547
0.466625,-0.3932
0.466750,0.4652
0.466875,-1.3571
0.467000,-0.9128
0.467125,-1.3368
0.467250,0.7930
0.467375,-0.6036
0.467500,0.3658
0.467625,-0.0992
0.467750,-0.3431
0.467875,-1.0774
0.468000,-0.0179
0.468125,-1.1530
0.468250,-0.7787
0.468375,-1.3862
0.468500,1.0272
0.468625,0.6316
0.468750,-0.7815
0.468875,-1.1746
0.469000,0.5303
0.469125,0.4442
0.469250,0.5059
0.469375,0.8916
0.469500,1.1314
0.469625,1.5773
0.469750,1.5970
0.469875,-1.0263
0.470000,-0.1518
0.470125,0.5956
0.470250,0.8407
0.470375,0.4731
0.470500,-1.8247
0.470625,-0.8531
0.470750,0.4356
0.470875,0.0960
0.471000,-0.0956
0.471125,0.1897
0.471250,0.1736
0.471375,1.2753
0.471500,-1.1254
0.471625,0.8732
0.471750,-0.0578
0.471875,-0.0361
0.472000,-0.4380
0.472125,1.7791
0.472250,-0.4816
0.472375,-0.6154
0.472500,1.5506
0.472625,1.3641
0.472750,-0.0853
0.472875,-0.7358
0.473000,-1.1370
0.473125,-0.9965
0.473250,-1.2173
0.473375,-1.0983
0.473500,-1.0005
0.473625,-0.9495
0.473750,1.0304
0.473875,-0.5957
0.474000,1.7469
0.474125,-0.0945
0.474250,0.3133
0.474375,-0.7798
0.474500,-0.5260
0.474625,-0.4091
0.474750,-0.5215
0.474875,0.5533
0.475000,-0.6973
0.475125,-0.5051
0.475250,-0.2511
0.475375,-1.0891
0.475500,0.9786
0.475625,-0.3783
0.475750,-1.2929
0.475875,-0.0026
0.476000,0.8853
0.476125,-0.0062
0.476250,-0.6114
0.476375,-0.5931
0.476500,-1.2194
0.476625,-1.3568
0.476750,-1.0004
0.476875,0.2255
0.477000,-1.3079
0.477125,0.0092
0.477250,-2.0017
0.477375,0.1985
0.477500,-0.3458
0.477625,1.0680
0.477750,0.0606
0.477875,0.5206
0.478000,-0.7902
0.478125,-0.3970
0.478250,0.9710
0.478375,1.4426
0.478500,1.1217
0.478625,0.1318
0.478750,0.1325
0.478875,2.2754
0.479000,0.0742
0.479125,1.2105
0.479250,-0.1544
0.479375,0.8566
0.479500,1.7035
0.479625,0.1423
0.479750,-0.7228
0.479875,0.6518
0.480000,-0.0393
0.480125,0.3985
0.480250,0.3445
0.480375,0.4038
0.480500,2.4716
0.480625,0.1288
0.480750,-0.5388
0.480875,-0.3970
0.481000,0.0657
0.481125,1.4267
0.481250,-0.1886
0.481375,0.6812
0.481500,1.0646
0.481625,1.0338
0.481750,-0.7718
0.481875,-1.0289
0.482000,-0.2201
0.482125,1.0349
0.482250,0.1617
0.482375,-0.1876
0.482500,-1.0265
0.482625,1.5354
0.482750,0.2914
0.482875,-0.2771
0.483000,-1.4057
0.483125,-0.8852
0.483250,0.2022
0.483375,1.1609
0.483500,-1.1583
0.483625,-0.6724
0.483750,-0.8747
0.483875,0.5817
0.484000,-0.4554
0.484125,0.7545
0.484250,-1.1938
0.484375,0.1972
0.484500,-0.4197
0.484625,-0.6228
0.484750,-0.7285
0.484875,-0.4181
0.485000,2.5535
0.485125,-0.2017
0.485250,1.4214
0.485375,-0.8613
0.485500,-1.4947
0.485625,-1.1772
0.485750,-1.1536
0.485875,0.4215
0.486000,-0.1024
0.486125,-0.3900
0.486250,-0.2691
0.486375,0.6354
0.486500,-0.4514
0.486625,-0.0096
0.486750,-1.3770
0.486875,-1.8257
0.487000,0.9085
0.487125,1.0788
0.487250,1.0538
0.487375,-0.5631
0.487500,1.3023
0.487625,-0.0243
0.487750,0.7380
0.487875,1.2559
0.488000,-0.0035
0.488125,2.4280
0.488250,1.8918
0.488375,0.2421
0.488500,-1.3346
0.488625,0.3620
0.488750,0.4860
0.488875,0.9920
0.489000,0.5583
0.489125,-0.3928
0.489250,0.0794
0.489375,-0.7425
0.489500,1.0214
0.489625,0.5418
0.489750,0.9187
0.489875,1.1707
0.490000,-0.1543
0.490125,-0.1174
0.490250,0.7282
0.490375,0.4213
0.490500,-0.2399
0.490625,1.1690
0.490750,0.1458
0.490875,-0.6321
0.491000,0.1055
0.491125,-1.9881
0.491250,-1.6205
0.491375,0.5843
0.491500,-0.4348
0.491625,0.0890
0.491750,-1.8407
0.491875,-0.5685
0.492000,1.1833
0.492125,-0.3164
0.492250,-0.5455
0.492375,-0.9404
0.492500,0.2802
0.492625,0.8483
0.492750,-0.2181
0.492875,0.6346
0.493000,0.6537
0.493125,0.1709
0.493250,1.1087
0.493375,-1.0500
0.493500,0.3602
0.493625,-0.2734
0.493750,-0.2822
0.493875,-0.1600
0.494000,-0.5462
0.494125,-0.9987
0.494250,-0.2746
0.494375,0.9475
0.494500,-2.3891
0.494625,-0.0376
0.494750,-0.7082
0.494875,-1.1162
0.495000,-0.6369
0.495125,-0.9482
0.495250,-0.8256
0.495375,0.1122
0.495500,-0.9237
0.495625,-1.2220
0.495750,0.3990
0.495875,0.5259
0.496000,0.0658
0.496125,-1.5957
0.496250,0.8827
0.496375,0.3843
0.496500,1.6853
0.496625,-0.1483
0.496750,1.9264
0.496875,1.4738
0.497000,0.5422
0.497125,1.2057
0.497250,1.0701
0.497375,-0.0599
0.497500,-0.6433
0.497625,0.9446
0.497750,0.9527
0.497875,-0.3593
0.498000,1.4977
0.498125,1.9946
0.498250,-0.1941
0.498375,-0.4570
0.498500,0.3659
